ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
51,VIRGINIA,VA,Northampton,51131,"Northampton County, Virginia",211.6931107,11957,0,7397,41,5151,229,2216,348,156,60,26467,1654,1559,184,3060,21,2372,0,1614,229,458,133,5488,19,200,113,225,69,582,174,60,42,498,104,311,83,19.1,3.0,3.1,1.2,26467.0,1654.0,17.8,2.1,25.6,0.2,19.8,0.0,13.8,2.0,8.9,2.6,45.9,0.2,1.8,1.0,3.0,0.9,7.9,2.4,1.2,0.8,9.7,1.9,2.6,0.7,0.7424,0.0985,0.6136,0.7652,2.2197,0.5909,0.9545,0.4318,0.3864,0.6818,2.4545,0.803,0.8258,0.7955,1.6213,0.8864,0.4318,0.5076,0.3788,0.8409,0.5606,2.7197,0.6212,9.0152,0.7652,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1533,283,13.1,2.4,12118
51,VIRGINIA,VA,Buchanan,51027,"Buchanan County, Virginia",502.8542054,22138,0,11584,73,8871,315,5859,668,563,156,18865,1204,4946,375,4562,54,3979,92,5425,502,621,154,1079,42,45,82,179,116,3992,305,65,56,646,138,926,160,27.7,3.2,8.1,2.2,18865.0,1204.0,29.7,2.3,20.6,0.2,18.0,0.4,25.5,2.4,7.0,1.7,4.9,0.2,0.2,0.4,1.5,1.0,34.5,2.6,0.7,0.6,7.3,1.5,4.2,0.7,0.9697,0.8939,0.9545,1.0,3.8181,0.9924,0.6515,0.2045,0.9773,0.3636,2.1969,0.6742,0.053,0.1591,0.2121,0.0606,0.2424,1.0,0.1742,0.6591,0.7273,2.803,0.6742,9.0301,0.7727,1,0,1,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,5,2898,404,13.6,1.9,21715
51,VIRGINIA,VA,Winchester City,51840,"Winchester city, Virginia",9.1928917,27789,0,11896,103,10554,292,4004,907,535,163,29727,1698,3106,494,4341,109,6368,45,4083,518,1161,277,9347,21,1433,455,1351,256,44,42,265,127,939,235,1023,235,15.0,3.4,3.8,1.1,29727.0,1698.0,16.9,2.6,15.6,0.4,22.9,0.2,14.8,1.9,11.0,2.6,33.6,0.1,5.5,1.8,11.4,2.2,0.4,0.4,2.5,1.2,8.9,2.2,3.7,0.8,0.5682,0.2045,0.4242,0.7045,1.9014,0.4545,0.2652,0.7803,0.5152,0.8258,2.3865,0.7424,0.6136,0.9545,1.5681,0.8409,0.7955,0.0682,0.8409,0.7803,0.6894,3.1743,0.803,9.0303,0.7803,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4281,521,15.5,1.9,41322
51,VIRGINIA,VA,Halifax,51083,"Halifax County, Virginia",817.7293115,34779,0,18199,82,14025,380,5145,903,652,186,22716,1076,4514,390,7951,7,7152,23,6201,500,1053,208,14003,25,180,130,302,112,3255,325,214,119,1086,207,773,157,15.1,2.6,4.2,1.2,22716.0,1076.0,18.1,1.6,22.9,0.1,20.6,0.1,18.2,1.5,7.5,1.5,40.3,0.1,0.5,0.4,1.7,0.6,17.9,1.8,1.5,0.9,7.7,1.4,2.2,0.5,0.5909,0.303,0.7955,0.7955,2.4849,0.6591,0.8561,0.5833,0.7727,0.4394,2.6515,0.8788,0.7652,0.3712,1.1364,0.5985,0.2879,0.7879,0.5076,0.6818,0.4924,2.7576,0.6515,9.0304,0.7879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3243,424,9.5,1.2,30587
51,VIRGINIA,VA,Bristol City,51520,"Bristol city, Virginia",12.9035968,16843,0,8737,45,7402,251,3740,656,450,198,22900,1848,1967,261,3381,59,3459,0,4036,489,876,222,2141,230,33,77,855,222,180,93,70,61,832,163,391,78,22.7,4.0,5.9,2.6,22900.0,1848.0,16.3,2.2,20.1,0.3,20.5,0.0,24.2,2.9,11.8,3.0,12.7,1.4,0.2,0.5,9.8,2.5,2.1,1.1,0.9,0.8,11.2,2.2,2.3,0.5,0.8939,0.6061,0.7879,0.6742,2.9621,0.8182,0.5833,0.5606,0.9394,0.9015,2.9848,0.9621,0.2424,0.1591,0.4015,0.1667,0.75,0.2879,0.2424,0.9015,0.5152,2.697,0.6136,9.0454,0.7955,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,3,1921,373,11.5,2.2,18637
51,VIRGINIA,VA,Smyth,51173,"Smyth County, Virginia",451.3502013,31059,0,15410,115,12881,333,5818,658,775,184,22297,1210,3831,357,6503,69,6093,0,7426,576,1136,191,1816,11,100,110,499,155,2976,324,217,88,1196,187,735,231,19.2,2.2,5.8,1.4,22297.0,1210.0,16.9,1.6,20.9,0.2,19.6,0.0,24.4,1.9,8.8,1.5,5.8,0.0,0.3,0.4,3.2,1.0,19.3,2.1,1.7,0.7,9.3,1.4,2.4,0.7,0.75,0.5833,0.8182,0.7045,2.856,0.7955,0.7045,0.4167,0.9545,0.6515,2.7272,0.9091,0.0758,0.2424,0.3182,0.1136,0.4621,0.8258,0.5985,0.8182,0.5455,3.2501,0.8333,9.1515,0.803,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3286,403,10.8,1.3,29631
51,VIRGINIA,VA,Lynchburg City,51680,"Lynchburg city, Virginia",48.9741557,80131,0,32364,305,28069,633,15182,1196,2380,402,22972,931,4924,484,11252,80,15517,56,10127,598,2989,421,30187,175,971,319,5303,487,248,113,472,190,3377,383,10681,741,21.8,1.7,6.2,1.0,22972.0,931.0,11.1,1.1,14.0,0.1,19.4,0.1,12.9,0.8,10.6,1.5,37.7,0.2,1.3,0.4,16.4,1.5,0.8,0.3,1.7,0.7,12.0,1.3,13.3,0.9,0.8636,0.6742,0.7727,0.3409,2.6514,0.7197,0.1818,0.3864,0.2955,0.8106,1.6743,0.2273,0.6667,0.7197,1.3864,0.7197,0.8788,0.1364,0.5985,0.9242,0.9318,3.4697,0.9015,9.1818,0.8106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,7385,990,9.4,1.3,103027
51,VIRGINIA,VA,Hampton City,51650,"Hampton city, Virginia",51.4060662,135583,0,60124,206,53700,650,20609,2044,4836,555,28384,773,7972,618,19719,108,28864,58,19672,891,6141,544,83186,240,1206,317,7193,655,736,169,1158,282,4747,444,4561,495,15.8,1.6,7.2,0.8,28384.0,773.0,8.8,0.7,14.5,0.1,21.3,0.0,15.1,0.7,11.4,1.0,61.4,0.2,0.9,0.2,12.0,1.1,1.2,0.3,2.2,0.5,8.8,0.8,3.4,0.4,0.6288,0.8258,0.5227,0.1894,2.1667,0.5303,0.2045,0.6515,0.553,0.8636,2.2726,0.6894,0.947,0.6364,1.5834,0.8561,0.8106,0.2121,0.8106,0.7727,0.6515,3.2575,0.8409,9.2802,0.8182,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,12358,1208,9.5,0.9,119953
51,VIRGINIA,VA,Buckingham,51029,"Buckingham County, Virginia",579.622283,17004,0,7400,74,5827,233,2542,487,492,135,19734,1230,2768,320,3107,4,3182,64,2640,326,545,131,6608,19,37,75,105,68,2254,274,78,50,356,116,2058,182,17.1,3.3,6.9,1.8,19734.0,1230.0,22.1,2.6,18.3,0.1,18.7,0.4,17.6,2.2,9.4,2.2,38.9,0.1,0.2,0.5,1.4,0.9,30.5,3.8,1.3,0.9,6.1,1.9,12.1,1.1,0.6742,0.7879,0.947,0.9318,3.3409,0.8939,0.4167,0.2576,0.7273,0.7348,2.1364,0.6439,0.7121,0.1591,0.8712,0.447,0.197,0.9848,0.4167,0.4848,0.9167,3.0,0.7348,9.3485,0.8258,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,1811,342,12.1,2.3,13052
51,VIRGINIA,VA,Harrisonburg City,51660,"Harrisonburg city, Virginia",17.3392192,53391,0,18186,185,16768,338,12953,899,1210,205,21793,1588,4266,470,4700,103,8801,0,4707,433,1849,321,17839,85,3955,583,3728,377,265,147,614,183,1520,300,7407,498,28.2,1.9,4.5,0.8,21793.0,1588.0,15.9,1.8,8.8,0.2,16.5,0.0,8.9,0.8,11.0,1.9,33.4,0.2,7.8,1.2,20.5,2.1,1.5,0.8,3.7,1.1,9.1,1.8,13.9,0.9,0.9773,0.3636,0.8561,0.6439,2.8409,0.7803,0.0227,0.1212,0.0682,0.8258,1.0379,0.0682,0.6061,0.9848,1.5909,0.8636,0.9394,0.2576,0.9621,0.7955,0.947,3.9016,1.0,9.3713,0.8333,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,3,5,7459,824,14.2,1.6,66484
51,VIRGINIA,VA,Lee,51105,"Lee County, Virginia",435.3772643,24134,0,11784,162,9149,346,5414,662,861,204,18750,1446,4370,414,4759,29,4580,191,5859,506,628,156,1724,22,70,104,184,81,2583,317,85,69,989,185,1496,391,24.0,2.9,10.3,2.5,18750.0,1446.0,24.3,2.3,19.7,0.1,19.0,0.8,25.9,2.2,6.9,1.7,7.1,0.1,0.3,0.5,1.6,0.7,21.9,2.6,0.9,0.8,10.8,2.0,6.2,1.6,0.9015,0.9697,0.9621,0.9697,3.803,0.9848,0.5379,0.3182,0.9924,0.3409,2.1894,0.6591,0.1136,0.2424,0.356,0.1288,0.25,0.8712,0.2424,0.8864,0.803,3.053,0.75,9.4014,0.8409,1,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,2981,411,13.2,1.8,19290
51,VIRGINIA,VA,Mecklenburg,51117,"Mecklenburg County, Virginia",625.2931056,30847,0,18931,101,11815,385,5633,688,556,147,23943,1470,4419,433,7713,34,5802,0,6175,485,1074,204,12301,23,88,103,240,129,4376,392,154,60,1106,221,1012,218,18.9,2.3,4.3,1.1,23943.0,1470.0,19.4,1.9,25.0,0.1,18.8,0.0,20.6,1.6,9.1,1.7,39.9,0.1,0.3,0.4,1.3,0.7,23.1,2.1,1.3,0.5,9.4,1.8,3.3,0.7,0.7348,0.3333,0.7424,0.8712,2.6817,0.7348,0.9318,0.2803,0.8788,0.7045,2.7954,0.9318,0.7348,0.2424,0.9772,0.4848,0.1894,0.9015,0.4167,0.8258,0.6364,2.9698,0.7273,9.4241,0.8485,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,3491,538,11.7,1.8,30420
51,VIRGINIA,VA,Norfolk City,51710,"Norfolk city, Virginia",53.2766057,245592,0,97257,560,88155,867,43383,2131,9358,655,28508,648,18818,872,25928,50,48799,0,28466,1142,10985,583,138859,181,3315,515,16788,699,692,189,2069,379,10931,568,25880,1408,19.7,0.9,8.2,0.6,28508.0,648.0,12.3,0.6,10.6,0.1,19.9,0.0,13.1,0.5,12.5,0.7,56.5,0.1,1.4,0.2,17.3,0.7,0.7,0.2,2.3,0.4,12.4,0.6,10.5,0.6,0.7727,0.9015,0.5152,0.4015,2.5909,0.7045,0.0606,0.4621,0.3258,0.9318,1.7803,0.3106,0.8939,0.7348,1.6287,0.8939,0.8864,0.1212,0.8258,0.9394,0.9015,3.6743,0.9697,9.6742,0.8561,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,2,4,28169,1505,12.9,0.7,260366
51,VIRGINIA,VA,Richmond City,51760,"Richmond city, Virginia",59.9138833,223787,0,100119,328,89846,793,52298,2264,9331,813,31635,708,23142,1027,27831,75,40004,51,33220,1431,9269,630,133448,193,6008,647,22056,835,450,136,1692,274,15181,716,10986,732,24.5,1.1,7.6,0.6,31635.0,708.0,15.0,0.7,12.4,0.1,17.9,0.0,15.0,0.6,10.3,0.7,59.6,0.1,2.9,0.3,22.0,0.8,0.4,0.1,1.9,0.3,16.9,0.8,4.9,0.3,0.9318,0.8561,0.3333,0.6212,2.7424,0.75,0.1061,0.1818,0.5379,0.7803,1.6061,0.1818,0.9394,0.9015,1.8409,0.9773,0.9545,0.0682,0.7273,0.9848,0.75,3.4848,0.9091,9.6742,0.8561,1,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,1,0,2,5,29654,1458,13.4,0.7,247530
51,VIRGINIA,VA,Portsmouth City,51740,"Portsmouth city, Virginia",33.3006052,95311,0,40895,257,36471,510,15707,1172,4212,478,25179,648,7923,584,13553,103,22410,10,13191,727,4577,382,59134,91,642,226,3603,366,421,147,628,177,4114,406,3497,598,17.2,1.3,9.2,1.0,25179.0,648.0,12.5,0.9,14.2,0.1,23.5,0.0,14.6,0.8,12.5,1.0,62.0,0.1,0.7,0.3,8.8,0.9,1.0,0.4,1.7,0.5,11.3,1.1,3.7,0.6,0.6818,0.947,0.6742,0.4091,2.7121,0.7424,0.1894,0.8485,0.4773,0.9318,2.447,0.7955,0.9621,0.5379,1.5,0.803,0.7121,0.1742,0.5985,0.9091,0.6894,3.0833,0.7576,9.7424,0.8712,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,4,9858,885,10.9,1.0,97566
51,VIRGINIA,VA,Accomack,51001,"Accomack County, Virginia",449.3092839,32742,0,21251,192,13401,507,6438,898,605,222,24355,1329,4419,456,7171,19,6881,64,4320,448,1170,236,13051,50,1297,346,357,107,3859,447,203,124,1352,276,1113,440,19.9,2.8,4.2,1.5,24355.0,1329.0,18.7,2.0,21.9,0.1,21.0,0.2,13.3,1.4,8.7,1.7,39.9,0.2,4.2,1.1,1.7,0.5,18.2,2.1,1.5,0.9,10.1,2.0,3.4,1.3,0.7803,0.303,0.7197,0.8182,2.6212,0.7121,0.8106,0.6288,0.3485,0.6364,2.4243,0.7576,0.7348,0.9318,1.6666,0.9015,0.2879,0.7955,0.5076,0.8636,0.6515,3.1061,0.7727,9.8182,0.8788,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5440,642,16.8,2.0,30189
51,VIRGINIA,VA,Greensville,51081,"Greensville County, Virginia",295.2269298,11659,0,4179,105,3688,205,1407,372,279,125,17500,1128,2113,227,1720,3,1895,35,1411,218,321,120,7373,19,18,74,138,90,914,161,67,67,288,91,3215,236,16.7,4.3,6.6,3.0,17500.0,1128.0,24.0,2.5,14.8,0.1,16.3,0.3,16.7,2.7,8.7,3.2,63.2,0.2,0.2,0.7,3.3,2.2,21.9,3.8,1.8,1.8,7.8,2.4,27.6,2.0,0.6667,0.75,1.0,0.9545,3.3712,0.9091,0.2197,0.0985,0.6591,0.6364,1.6137,0.1894,0.9773,0.1591,1.1364,0.5985,0.4924,0.8712,0.6591,0.697,0.9773,3.697,0.9773,9.8183,0.8864,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4,992,246,11.7,2.9,11447
51,VIRGINIA,VA,Roanoke City,51770,"Roanoke city, Virginia",42.5180291,99621,0,47056,143,42037,532,20046,1608,3487,437,26119,900,10143,828,15805,136,21860,260,14461,877,5071,515,40813,110,1754,408,6872,547,261,97,843,249,5749,583,2009,303,20.5,1.7,6.8,0.9,26119.0,900.0,14.5,1.2,15.9,0.1,21.9,0.3,14.7,0.9,12.1,1.2,41.0,0.1,1.9,0.4,14.6,1.2,0.6,0.2,2.0,0.6,13.7,1.4,2.0,0.3,0.8258,0.7727,0.6364,0.5909,2.8258,0.7727,0.303,0.7197,0.4924,0.9167,2.4318,0.7727,0.7727,0.8258,1.5985,0.8712,0.8485,0.0985,0.7652,0.9621,0.4773,3.1516,0.7879,10.0077,0.8939,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,12314,960,12.5,1.0,113821
51,VIRGINIA,VA,Wise,51195,"Wise County, Virginia",403.4391856,39025,0,17957,126,15126,377,7890,833,1327,263,21828,1563,6946,438,6583,55,7755,67,9886,612,1435,249,3281,6,89,109,560,161,4976,403,176,82,1521,251,3052,281,22.0,2.3,9.2,1.8,21828.0,1563.0,25.2,1.6,16.9,0.1,19.9,0.2,26.9,1.6,9.5,1.6,8.4,0.0,0.2,0.3,3.1,0.9,27.7,2.3,1.2,0.5,10.1,1.6,7.8,0.7,0.8788,0.947,0.8485,0.9848,3.6591,0.9697,0.3712,0.4621,1.0,0.75,2.5833,0.8561,0.1515,0.1591,0.3106,0.1061,0.447,0.9773,0.3788,0.8636,0.8333,3.5,0.9167,10.053,0.9015,0,1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4,4082,450,11.1,1.2,38424
51,VIRGINIA,VA,Lunenburg,51111,"Lunenburg County, Virginia",431.699762,12278,0,5984,56,4331,221,2022,473,205,80,18677,1336,2023,282,2578,14,2301,0,2385,288,348,115,4935,19,56,78,123,77,1414,248,108,72,309,106,953,128,17.9,4.2,4.4,1.7,18677.0,1336.0,22.4,3.2,21.0,0.1,18.7,0.0,21.1,2.5,8.0,2.6,40.2,0.2,0.5,0.7,2.1,1.3,23.6,4.1,2.5,1.7,7.1,2.4,7.8,1.0,0.7045,0.3485,0.9773,0.9394,2.9697,0.8258,0.7121,0.2576,0.9167,0.5455,2.4319,0.7803,0.75,0.3712,1.1212,0.5682,0.3258,0.9167,0.8409,0.6364,0.8333,3.5531,0.947,10.0759,0.9091,0,0,1,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4,1509,307,13.3,2.7,9228
51,VIRGINIA,VA,Newport News City,51700,"Newport News city, Virginia",69.118643,180145,0,77664,350,69324,840,26457,1971,5905,604,26993,581,11493,707,22294,62,41844,0,26630,1236,8632,651,101931,310,2825,552,13756,776,2084,219,1910,311,7369,676,8943,774,15.5,1.2,6.7,0.7,26993.0,581.0,9.9,0.6,12.4,0.1,23.2,0.0,15.6,0.7,12.5,0.9,56.6,0.2,1.7,0.3,17.7,1.0,2.7,0.3,2.8,0.4,10.6,0.9,5.0,0.4,0.6061,0.7652,0.5682,0.2576,2.1971,0.5606,0.1061,0.8258,0.6136,0.9318,2.4773,0.8182,0.9015,0.7727,1.6742,0.9242,0.8939,0.3258,0.8788,0.8788,0.7576,3.7349,0.9924,10.0835,0.9167,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,19621,1384,11.5,0.8,176858
51,VIRGINIA,VA,Brunswick,51025,"Brunswick County, Virginia",566.2340101,16665,0,8221,72,6048,231,3082,511,494,152,20657,1276,2575,252,3367,46,2820,0,2960,283,698,168,9885,19,74,93,90,53,1990,249,25,27,592,139,2256,163,21.4,3.6,7.1,2.2,20657.0,1276.0,21.0,2.1,20.2,0.3,16.9,0.0,20.1,1.9,11.5,2.7,59.3,0.1,0.5,0.6,1.1,0.6,24.2,3.0,0.4,0.5,9.8,2.2,13.5,1.0,0.8485,0.8106,0.9242,0.9015,3.4848,0.9318,0.6061,0.1288,0.8712,0.8712,2.4773,0.8182,0.9318,0.3712,1.303,0.7121,0.1591,0.9242,0.0455,0.8485,0.9394,2.9167,0.7121,10.1818,0.9242,0,0,1,1,2,0,0,0,0,0,1,0,1,0,1,0,0,1,2,5,1231,285,8.3,1.9,13812
51,VIRGINIA,VA,Martinsville City,51690,"Martinsville city, Virginia",10.9562651,13101,0,7090,73,5630,217,3201,492,451,151,22669,1657,1550,239,2510,24,3126,0,2426,335,817,145,7166,19,61,83,674,159,80,69,22,38,777,182,430,158,25.5,3.9,7.8,2.6,22669.0,1657.0,17.2,2.6,19.2,0.2,23.9,0.0,19.1,2.6,14.5,2.5,54.7,0.1,0.5,0.7,9.5,2.2,1.1,1.0,0.4,0.7,13.8,3.1,3.3,1.2,0.947,0.8788,0.803,0.7273,3.3561,0.9015,0.5227,0.8712,0.8182,0.9697,3.1818,0.9924,0.8788,0.3712,1.25,0.6818,0.7424,0.1894,0.0455,0.9697,0.6364,2.5834,0.5758,10.3713,0.9318,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,1676,280,13.2,2.2,16946
51,VIRGINIA,VA,Norton City,51720,"Norton city, Virginia",7.477295,3990,0,2040,196,1819,145,1155,272,247,144,20917,3167,544,169,689,137,923,176,929,204,267,131,436,229,0,48,218,102,309,121,31,27,224,110,55,52,29.4,6.9,13.8,7.7,20917.0,3167.0,19.2,5.5,17.3,3.4,23.1,4.4,23.6,5.2,14.7,7.2,10.9,5.7,0.0,1.3,10.7,4.9,15.1,5.6,1.7,1.5,12.3,6.2,1.4,1.3,0.9924,0.9848,0.9091,0.8561,3.7424,0.9773,0.3864,0.7955,0.9318,0.9773,3.091,0.9848,0.197,0.0,0.197,0.0455,0.7727,0.7273,0.5985,0.9318,0.3485,3.3788,0.8712,10.4092,0.9394,1,1,1,0,3,0,0,1,1,2,0,0,0,0,0,0,1,0,1,6,397,140,10.1,3.6,6160
51,VIRGINIA,VA,Nottoway,51135,"Nottoway County, Virginia",314.3895701,15500,0,6762,153,5542,303,2814,561,216,98,23109,4863,2399,281,2870,19,3021,0,2727,376,650,177,7058,19,157,96,232,128,968,229,214,129,385,168,1929,368,20.2,4.1,3.7,1.6,23109.0,4863.0,21.8,2.6,18.5,0.2,19.5,0.0,19.5,2.6,11.7,3.1,45.5,0.1,1.1,0.7,3.4,1.9,14.3,3.4,3.9,2.3,6.9,3.0,12.4,2.4,0.803,0.1667,0.7576,0.9242,2.6515,0.7273,0.447,0.3939,0.8409,0.8864,2.5682,0.8409,0.8182,0.6894,1.5076,0.8106,0.5076,0.7121,0.9773,0.5985,0.9242,3.7197,0.9848,10.447,0.947,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,1603,449,11.5,3.2,14768
51,VIRGINIA,VA,Henry,51089,"Henry County, Virginia",382.3499801,51588,0,26223,80,21598,518,10347,1086,1826,301,21501,1195,8015,550,11897,97,10136,38,10625,651,1640,280,15348,28,414,190,868,250,5364,505,558,164,1637,311,706,176,20.3,2.1,8.3,1.3,21501.0,1195.0,21.2,1.4,23.1,0.2,19.6,0.1,20.8,1.3,7.6,1.3,29.8,0.1,0.8,0.4,3.3,1.0,20.5,1.9,2.6,0.8,7.6,1.4,1.4,0.3,0.8182,0.9091,0.8788,0.9091,3.5152,0.9394,0.8712,0.4167,0.8939,0.4697,2.6515,0.8788,0.5606,0.5758,1.1364,0.5985,0.4924,0.8409,0.8561,0.6742,0.3485,3.2121,0.8106,10.5152,0.9545,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5912,711,11.6,1.4,43937
51,VIRGINIA,VA,Sussex,51183,"Sussex County, Virginia",490.2256028,11486,0,4768,435,3814,460,1382,294,320,118,18363,3130,2076,317,1936,15,1757,27,1418,211,462,125,7094,8,74,87,92,57,1173,220,53,46,313,86,3624,890,17.5,3.8,8.7,2.8,18363.0,3130.0,24.1,3.7,16.9,0.1,15.3,0.2,17.9,2.5,12.1,2.9,61.8,0.1,0.7,0.8,1.9,1.2,24.6,4.9,1.4,1.2,8.2,2.2,31.6,7.7,0.697,0.9242,0.9848,0.9621,3.5681,0.9545,0.3712,0.0455,0.7576,0.9167,2.091,0.6061,0.9545,0.5379,1.4924,0.7955,0.3106,0.9318,0.4621,0.7348,0.9924,3.4317,0.8788,10.5832,0.9621,0,1,1,1,3,0,0,0,1,1,1,0,1,0,1,0,0,1,2,7,574,191,7.2,1.9,10423
51,VIRGINIA,VA,Hopewell City,51670,"Hopewell city, Virginia",10.3547618,22408,0,10275,69,9193,286,4639,705,850,225,22038,1233,2736,381,3485,110,5749,0,4344,491,1375,237,11726,22,379,183,1059,226,72,58,392,152,792,189,228,111,21.0,3.2,8.3,2.2,22038.0,1233.0,18.5,2.6,15.6,0.5,25.7,0.0,19.7,2.3,15.0,2.5,52.3,0.1,1.8,0.9,10.3,2.2,0.7,0.6,4.3,1.7,8.6,2.0,1.0,0.5,0.8409,0.9091,0.8409,0.803,3.3939,0.9167,0.2652,0.9621,0.8561,0.9848,3.0682,0.9697,0.8712,0.7955,1.6667,0.9091,0.7652,0.1212,0.9924,0.7576,0.2803,2.9167,0.7121,11.0455,0.9697,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,1,0,0,1,4,2314,379,10.5,1.7,21244
51,VIRGINIA,VA,Emporia City,51595,"Emporia city, Virginia",6.9039173,5381,0,2401,188,2119,182,1499,380,589,201,18694,2374,814,206,879,112,1411,114,712,151,459,141,4171,209,13,65,191,85,84,68,40,45,423,138,240,101,29.0,7.4,23.3,7.5,18694.0,2374.0,22.4,5.8,16.3,2.1,26.2,2.1,13.8,2.9,21.7,6.4,77.5,3.9,0.3,1.3,8.0,3.5,3.5,2.8,1.9,2.1,20.0,6.3,4.5,1.9,0.9848,1.0,0.9697,0.9394,3.8939,1.0,0.3333,0.9697,0.3864,1.0,2.6894,0.9015,0.9924,0.2424,1.2348,0.6591,0.6818,0.3712,0.7273,1.0,0.7348,3.5151,0.9242,11.3332,0.9773,1,1,1,1,4,0,1,0,1,2,1,0,1,0,0,0,1,0,1,8,969,269,18.8,5.2,5862
51,VIRGINIA,VA,Danville City,51590,"Danville city, Virginia",42.7972924,41512,0,22151,114,18479,455,8717,867,1690,279,22200,850,5164,395,8326,51,9106,15,7725,487,2424,303,23648,26,255,136,2248,281,766,159,378,141,2979,332,1611,234,21.9,2.2,9.2,1.5,22200.0,850.0,18.0,1.4,20.1,0.1,21.9,0.0,19.1,1.2,13.1,1.6,57.0,0.1,0.7,0.3,10.1,1.3,3.5,0.7,2.0,0.8,16.1,1.8,3.9,0.6,0.8712,0.947,0.8258,0.7803,3.4243,0.9242,0.5833,0.7197,0.8182,0.9545,3.0757,0.9773,0.9091,0.5379,1.447,0.7803,0.7576,0.3712,0.7652,0.9773,0.7121,3.5834,0.9621,11.5304,0.9848,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,4,4199,442,10.4,1.1,51159
