ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
51,VIRGINIA,VA,51103,Lancaster,51103030100,"Census Tract 301, Lancaster County, Virginia",70.875637185566,3230,382,2475,101,1454,160,323,154,23,28,28728,4185,210,89,1029,129,541,234,356,113,33,34,1384,437,0,48,6,16,176,109,0,17,61,55,32,19,10.1,5.3,1.6,2.0,28728.0,4185.0,8.7,3.8,31.9,5.1,16.7,7.0,11.1,3.5,2.3,2.3,42.8,12.6,0.0,1.6,0.2,0.7,7.1,4.4,0.0,1.2,4.2,3.7,1.0,0.6,0.5467,0.0838,0.6341,0.4497,1.7143,0.4248,0.9787,0.174,0.4819,0.0825,1.7171,0.2988,0.6248,0.0,0.6248,0.2794,0.2666,0.7753,0.0,0.4981,0.7515,2.2915,0.5286,6.3477,0.3815,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,395,105,12.3,3.5,2103
51,VIRGINIA,VA,51103,Lancaster,51103030200,"Census Tract 302, Lancaster County, Virginia",40.817147062838,3892,398,2344,95,1812,145,390,177,80,53,38290,6638,375,148,1317,168,665,221,873,174,116,75,1256,474,16,48,107,59,168,89,9,18,214,81,49,19,10.1,4.5,5.1,3.4,38290.0,6638.0,12.3,4.8,33.8,4.6,17.1,5.4,22.6,4.5,6.4,4.1,32.3,11.7,0.4,1.3,4.6,2.5,7.2,3.9,0.5,1.0,11.8,4.5,1.3,0.5,0.5467,0.5699,0.3771,0.6168,2.1105,0.5441,0.9851,0.1884,0.937,0.446,2.5565,0.817,0.4731,0.3188,0.7919,0.38,0.5136,0.7764,0.3209,0.8366,0.7733,3.2208,0.8745,8.6797,0.7405,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,453,188,11.7,4.7,5417
51,VIRGINIA,VA,51103,Lancaster,51103030300,"Census Tract 303, Lancaster County, Virginia",21.604638183458,3682,300,2792,102,1876,167,270,104,51,30,43467,6471,367,104,1490,167,472,171,580,129,92,57,845,379,29,53,47,22,187,77,28,44,89,61,33,51,7.4,2.9,3.4,2.0,43467.0,6471.0,11.8,3.3,40.5,4.6,12.8,4.5,15.9,3.5,4.9,3.0,22.9,10.1,0.8,1.5,1.7,0.8,6.7,2.7,1.5,2.4,4.7,3.2,0.9,1.4,0.4175,0.3223,0.2827,0.5961,1.6186,0.3949,0.9952,0.0782,0.7524,0.3177,2.1435,0.579,0.3246,0.4556,0.7802,0.3683,0.3901,0.7705,0.5822,0.5403,0.7429,3.026,0.8003,7.5683,0.5709,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,277,112,7.6,3.0,2816
51,VIRGINIA,VA,51105,Lee,51105950100,"Census Tract 9501, Lee County, Virginia",81.431843086384,3159,377,1596,103,1195,129,856,306,106,44,15905,2336,602,168,451,123,735,167,835,178,76,50,18,530,0,48,0,17,394,100,0,17,38,38,0,12,27.3,9.0,10.6,4.2,15905.0,2336.0,26.8,5.6,14.3,3.7,23.3,4.5,26.4,4.9,6.4,4.2,0.6,16.8,0.0,1.6,0.0,1.1,24.7,6.3,0.0,1.4,3.2,3.1,0.0,0.4,0.9204,0.921,0.9664,0.9532,3.761,0.9754,0.463,0.6195,0.9792,0.446,2.5077,0.7951,0.0059,0.0,0.0059,0.0048,0.0,0.9418,0.0,0.4036,0.0,1.3454,0.1986,7.62,0.58,1,1,1,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,6,524,181,16.6,5.4,2545
51,VIRGINIA,VA,51105,Lee,51105950200,"Census Tract 9502, Lee County, Virginia",62.258301551354,4249,426,1975,102,1586,123,650,278,183,106,23642,5708,509,141,808,147,936,223,1240,264,165,104,181,601,0,48,0,17,561,153,11,22,106,57,7,16,15.3,6.3,11.2,5.9,23642.0,5708.0,17.1,4.6,19.0,3.8,22.0,4.8,29.2,5.9,10.4,6.6,4.3,14.2,0.0,1.2,0.0,0.9,28.4,7.7,0.7,1.4,6.7,3.5,0.2,0.4,0.7181,0.9306,0.7952,0.7887,3.2326,0.8764,0.719,0.5285,0.9909,0.7275,2.9659,0.9514,0.0415,0.0,0.0415,0.0303,0.0,0.9621,0.3848,0.6652,0.5636,2.5757,0.6359,8.8157,0.756,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3,318,147,7.5,3.3,2098
51,VIRGINIA,VA,51105,Lee,51105950300,"Census Tract 9503, Lee County, Virginia",19.918991369144,5219,453,1930,121,1595,143,947,225,112,65,15505,2251,1111,229,789,158,767,149,870,185,80,53,1366,560,70,92,110,58,425,111,12,27,299,81,1489,390,25.5,5.8,7.8,4.4,15505.0,2251.0,26.5,4.8,15.1,3.0,14.7,2.6,23.3,4.5,5.0,3.3,26.2,10.5,1.4,1.8,5.7,3.0,22.0,5.8,0.8,1.7,18.7,5.1,28.5,7.1,0.9039,0.8196,0.9701,0.95,3.6436,0.9599,0.5061,0.1048,0.9472,0.3284,1.8865,0.4093,0.3789,0.5796,0.9585,0.487,0.5498,0.9232,0.4156,0.9327,0.9713,3.7926,0.9744,10.2812,0.9251,1,0,1,1,3,0,0,1,0,1,0,0,0,0,1,0,1,1,3,7,652,207,17.5,5.1,4597
51,VIRGINIA,VA,51105,Lee,51105950400,"Census Tract 9504, Lee County, Virginia",116.232811719848,2616,416,1613,113,1050,140,871,336,79,50,16909,2458,445,147,505,86,576,216,539,154,56,46,15,589,0,48,0,17,451,111,23,26,130,82,0,12,33.4,9.8,7.9,4.6,16909.0,2458.0,23.8,6.4,19.3,3.9,22.0,7.5,20.7,4.9,5.3,4.3,0.6,22.5,0.0,1.9,0.0,1.1,28.0,6.7,2.2,2.5,12.4,6.9,0.0,0.5,0.96,0.8239,0.9515,0.9191,3.6545,0.9615,0.7355,0.5285,0.9034,0.3528,2.5202,0.7988,0.0059,0.0,0.0059,0.0048,0.0,0.9594,0.6892,0.8574,0.0,2.506,0.6103,8.6866,0.7421,1,0,1,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,5,394,172,15.1,6.1,1846
51,VIRGINIA,VA,51105,Lee,51105950500,"Census Tract 9505, Lee County, Virginia",68.095517456606,5154,558,2556,142,2067,189,1551,489,270,144,17592,3689,904,218,1123,214,1123,304,1426,318,224,94,84,763,0,68,48,36,371,125,39,63,206,85,0,17,30.1,8.8,16.2,8.0,17592.0,3689.0,24.8,5.1,21.8,4.2,21.8,5.4,27.8,6.1,10.8,4.5,1.6,14.8,0.0,1.4,1.9,1.4,14.5,5.0,1.9,3.1,10.0,4.0,0.0,0.3,0.9402,0.9781,0.9403,0.9361,3.7947,0.9818,0.834,0.5077,0.9867,0.7488,3.0772,0.9717,0.0138,0.0,0.0138,0.0128,0.4039,0.8618,0.645,0.7864,0.0,2.6971,0.6909,9.5828,0.8582,1,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,619,227,12.1,3.9,5617
51,VIRGINIA,VA,51105,Lee,51105950600,"Census Tract 9506, Lee County, Virginia",87.439799087566,3737,401,2114,160,1656,189,539,258,111,98,23011,3806,799,259,1083,235,443,137,949,227,27,31,60,577,0,48,26,42,381,129,0,17,210,104,0,12,14.4,6.8,7.0,6.1,23011.0,3806.0,26.2,7.4,29.0,6.1,11.9,3.4,25.4,6.0,1.6,1.9,1.6,15.5,0.0,1.3,1.2,2.0,18.0,6.1,0.0,1.0,12.7,6.0,0.0,0.3,0.6978,0.7625,0.8112,0.9484,3.2199,0.8732,0.9713,0.0692,0.968,0.0538,2.0623,0.5277,0.0138,0.0,0.0138,0.0128,0.3651,0.8943,0.0,0.8628,0.0,2.1222,0.4527,7.4182,0.5538,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,3,474,170,12.7,4.2,2587
51,VIRGINIA,VA,51107,Loudoun,51107610101,"Census Tract 6101.01, Loudoun County, Virginia",39.061785285302,4612,284,1588,41,1496,73,141,134,51,32,51026,5173,161,66,544,77,1230,153,376,108,100,47,643,388,28,58,0,17,0,12,6,17,19,16,0,12,3.1,2.9,2.1,1.3,51026.0,5173.0,5.4,2.2,11.8,1.6,26.7,2.9,8.2,2.4,6.7,3.2,13.9,8.4,0.7,1.4,0.0,1.1,0.0,2.0,0.4,1.1,1.3,1.1,0.0,0.3,0.1506,0.1366,0.1819,0.2874,0.7565,0.107,0.3427,0.8228,0.2908,0.4699,1.9262,0.4322,0.1804,0.4268,0.6072,0.2725,0.0,0.0,0.3007,0.1751,0.0,0.4758,0.0406,3.7657,0.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,77,3.3,1.7,1470
51,VIRGINIA,VA,51107,Loudoun,51107610102,"Census Tract 6101.02, Loudoun County, Virginia",21.805756784748,3803,196,1337,25,1288,39,83,51,65,41,50688,3665,101,55,406,54,977,115,240,74,49,30,581,273,32,52,4,13,0,12,16,17,4,6,0,12,2.2,1.4,3.1,1.9,50688.0,3665.0,3.9,2.1,10.7,1.5,25.7,2.7,6.3,2.0,3.8,2.4,15.3,7.1,0.9,1.5,0.3,1.0,0.0,2.4,1.2,1.4,0.3,0.5,0.0,0.3,0.0902,0.2711,0.1861,0.1895,0.7369,0.1017,0.2874,0.7658,0.1542,0.2001,1.4075,0.1521,0.199,0.4832,0.6822,0.3113,0.2693,0.0,0.5184,0.0513,0.0,0.839,0.0966,3.6656,0.0428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,65,3.8,1.7,1928
51,VIRGINIA,VA,51107,Loudoun,51107610201,"Census Tract 6102.01, Loudoun County, Virginia",40.67634956311,4896,345,1630,36,1558,73,61,54,110,71,61439,7913,187,106,663,87,1370,178,323,96,45,38,710,505,52,78,9,18,15,18,0,17,14,16,0,12,1.3,1.1,4.3,2.7,61439.0,7913.0,5.8,3.2,13.5,2.0,28.0,3.1,6.6,2.0,2.9,2.4,14.5,10.3,1.1,1.7,0.6,1.1,0.9,1.1,0.0,1.1,0.9,1.1,0.0,0.2,0.0406,0.4557,0.0944,0.3097,0.9004,0.1621,0.4284,0.8771,0.1761,0.1288,1.6104,0.2343,0.1889,0.5263,0.7152,0.3326,0.3028,0.5811,0.0,0.1185,0.0,1.0024,0.1271,4.2284,0.0942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,245,8.1,4.8,3086
51,VIRGINIA,VA,51107,Loudoun,51107610202,"Census Tract 6102.02, Loudoun County, Virginia",15.424428952608,4915,266,1562,34,1523,48,223,173,93,47,49498,5083,109,62,377,54,1625,143,258,79,57,33,690,397,0,48,0,17,8,12,10,19,6,9,0,12,4.5,3.5,3.4,1.7,49498.0,5083.0,3.7,2.1,7.7,1.0,33.1,2.3,5.3,1.6,3.7,2.2,14.0,8.0,0.0,1.1,0.0,1.1,0.5,0.8,0.7,1.3,0.4,0.6,0.0,0.2,0.2435,0.3223,0.1989,0.1756,0.9403,0.1776,0.1527,0.9729,0.095,0.1905,1.4111,0.1526,0.1831,0.0,0.1831,0.0857,0.0,0.516,0.3848,0.055,0.0,0.9558,0.1175,3.4903,0.0294,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,97,71,2.0,1.4,1978
51,VIRGINIA,VA,51107,Loudoun,51107610300,"Census Tract 6103, Loudoun County, Virginia",54.218428176484,6863,556,2651,103,2256,148,201,170,139,76,71254,9527,278,195,811,131,1896,203,419,166,58,48,1150,797,84,93,14,28,12,19,14,28,0,17,25,48,2.9,2.5,3.7,2.1,71254.0,9527.0,6.1,4.0,11.8,1.9,27.6,1.9,6.1,2.1,2.6,2.2,16.8,11.5,1.3,1.5,0.5,1.1,0.5,0.7,0.6,1.3,0.0,1.4,0.4,0.7,0.1377,0.3682,0.0608,0.33,0.8967,0.161,0.3427,0.8643,0.1414,0.108,1.4564,0.1633,0.2241,0.5609,0.785,0.3731,0.2863,0.516,0.3507,0.0,0.6573,1.8103,0.3396,4.9484,0.1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,110,2.3,1.6,3466
51,VIRGINIA,VA,51107,Loudoun,51107610400,"Census Tract 6104, Loudoun County, Virginia",4.920550297544,5026,321,1882,71,1789,85,108,55,61,44,58676,6784,135,82,969,152,1156,153,349,116,75,60,446,444,34,66,151,57,0,17,0,24,146,58,322,142,2.3,1.2,2.3,1.6,58676.0,6784.0,3.8,2.2,19.3,2.9,23.0,2.7,7.4,2.6,4.2,3.4,8.9,8.8,0.7,1.4,8.0,3.0,0.0,1.7,0.0,1.3,8.2,3.2,6.4,2.8,0.095,0.1692,0.1125,0.1831,0.5598,0.061,0.7355,0.595,0.2295,0.2422,1.8022,0.3575,0.1091,0.4268,0.5359,0.2342,0.6099,0.0,0.0,0.7272,0.909,2.2461,0.5056,5.144,0.1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,174,125,3.7,2.6,5568
51,VIRGINIA,VA,51107,Loudoun,51107610503,"Census Tract 6105.03, Loudoun County, Virginia",4.076217038516,8747,588,2692,54,2514,108,300,275,49,47,52477,5269,165,113,560,154,2796,311,459,189,98,67,3290,823,301,175,0,24,0,17,31,49,21,46,0,17,3.4,3.1,1.0,1.0,52477.0,5269.0,3.0,2.0,6.4,1.7,32.0,2.8,5.2,2.2,3.9,2.7,37.6,9.1,3.7,2.1,0.0,0.9,0.0,1.2,1.2,1.9,0.8,1.8,0.0,0.2,0.1762,0.0304,0.1632,0.1272,0.497,0.0391,0.1011,0.9611,0.0891,0.2161,1.3674,0.1371,0.5546,0.794,1.3486,0.7318,0.0,0.0,0.5184,0.1025,0.0,0.6209,0.0625,3.8339,0.0567,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,276,196,3.2,2.2,4436
51,VIRGINIA,VA,51107,Loudoun,51107610504,"Census Tract 6105.04, Loudoun County, Virginia",1.283319263866,8439,524,2860,84,2813,109,64,59,100,71,45657,4782,435,179,910,191,2193,226,519,201,201,98,3165,709,202,158,486,140,0,17,60,56,45,42,6,4,0.8,0.7,1.9,1.3,45657.0,4782.0,7.8,3.1,10.8,2.2,26.0,2.1,6.2,2.4,7.1,3.5,37.5,8.1,2.5,2.0,17.0,4.9,0.0,1.1,2.1,2.0,1.6,1.5,0.1,0.0,0.0182,0.111,0.2485,0.4135,0.7912,0.1188,0.2959,0.7839,0.1489,0.5013,1.73,0.3063,0.5508,0.7094,1.2602,0.6764,0.7594,0.0,0.6786,0.22,0.488,2.146,0.4634,5.9274,0.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,456,14.1,5.3,5496
51,VIRGINIA,VA,51107,Loudoun,51107610505,"Census Tract 6105.05, Loudoun County, Virginia",0.767917495596,6630,767,2510,149,2390,174,503,345,225,160,24073,3515,1277,432,181,98,1825,408,468,228,136,128,4146,993,1300,467,760,283,41,48,231,190,215,132,0,17,7.6,5.2,5.2,3.6,24073.0,3515.0,34.8,10.5,2.7,1.6,27.5,5.3,7.1,3.2,5.7,5.4,62.5,13.1,21.2,7.2,30.3,11.2,1.6,1.9,9.7,7.9,9.0,5.5,0.0,0.3,0.4293,0.5843,0.7813,0.9878,2.7827,0.7539,0.0239,0.8568,0.2076,0.3912,1.4795,0.1702,0.8302,0.9941,1.8243,0.9606,0.8723,0.6382,0.9761,0.7507,0.0,3.2373,0.8788,9.3238,0.8261,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,1618,645,24.4,8.5,7975
51,VIRGINIA,VA,51107,Loudoun,51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2.889262270116,6247,401,1945,79,1853,108,618,476,65,54,44842,6409,484,179,254,71,1888,243,127,71,210,92,3713,521,358,166,427,116,0,17,146,85,19,26,0,17,9.9,7.4,1.7,1.4,44842.0,6409.0,12.9,4.7,4.1,1.1,30.2,3.4,2.1,1.2,11.3,4.9,59.4,7.4,6.2,2.9,22.0,5.9,0.0,1.7,7.9,4.6,1.0,1.4,0.0,0.3,0.5376,0.0945,0.2619,0.6397,1.5337,0.3644,0.0458,0.9372,0.0043,0.7717,1.759,0.3255,0.8084,0.8765,1.6849,0.8984,0.8143,0.0,0.958,0.1303,0.0,1.9026,0.3705,6.8802,0.4708,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,669,382,10.9,5.9,9173
51,VIRGINIA,VA,51107,Loudoun,51107610507,"Census Tract 6105.07, Loudoun County, Virginia",1.777012833288,6587,347,2089,50,2089,50,243,147,275,120,77383,16184,199,163,834,125,1829,248,266,123,131,84,2130,594,86,95,10,25,34,40,28,47,38,35,0,17,3.7,2.2,7.8,3.1,77383.0,16184.0,4.7,3.7,12.7,2.1,27.8,3.5,4.0,1.9,6.3,4.0,32.3,8.9,1.4,1.5,0.5,1.2,1.6,1.9,1.3,2.3,1.8,1.7,0.0,0.3,0.197,0.8196,0.04,0.2459,1.3025,0.2959,0.388,0.8701,0.0379,0.4364,1.7324,0.3084,0.4731,0.5796,1.0527,0.5572,0.2863,0.6382,0.5402,0.2504,0.0,1.7151,0.2995,5.8027,0.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,174,3.0,2.6,2284
51,VIRGINIA,VA,51107,Loudoun,51107610601,"Census Tract 6106.01, Loudoun County, Virginia",3.427411237716,7624,410,2850,72,2762,108,386,205,168,98,56408,5626,108,81,843,87,1844,219,720,210,132,85,1289,638,27,77,226,107,0,17,38,47,60,57,0,17,5.1,2.7,3.8,2.1,56408.0,5626.0,2.1,1.6,11.1,1.2,24.2,2.6,9.5,2.7,4.8,3.1,16.9,8.3,0.4,1.1,7.9,3.8,0.0,1.1,1.4,1.7,2.2,2.1,0.0,0.2,0.2808,0.3821,0.1339,0.0788,0.8756,0.1525,0.3135,0.6823,0.3613,0.306,1.6631,0.2652,0.2288,0.3188,0.5476,0.2395,0.6083,0.0,0.5652,0.2968,0.0,1.4703,0.2322,4.5566,0.1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,148,3.3,1.9,4352
51,VIRGINIA,VA,51107,Loudoun,51107610602,"Census Tract 6106.02, Loudoun County, Virginia",4.679075156908,2462,129,671,26,667,26,31,29,66,37,63969,6851,70,30,207,61,794,58,169,54,24,19,769,207,54,52,0,17,6,9,0,17,0,12,0,12,1.3,1.2,5.2,2.9,63969.0,6851.0,4.7,1.9,8.4,2.3,32.3,1.6,6.9,2.1,3.6,3.0,31.2,8.3,2.3,2.2,0.0,2.5,0.9,1.4,0.0,2.5,0.0,4.8,0.0,0.5,0.0406,0.5843,0.0848,0.2459,0.9556,0.1841,0.1825,0.9643,0.1953,0.1852,1.5273,0.1916,0.4572,0.6913,1.1485,0.6104,0.0,0.5811,0.0,0.0,0.0,0.5811,0.0582,4.2125,0.0915,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,74,63,3.0,2.6,3670
51,VIRGINIA,VA,51107,Loudoun,51107610603,"Census Tract 6106.03, Loudoun County, Virginia",0.639638967116,3166,291,1492,72,1430,99,233,203,53,50,38011,7180,254,144,419,74,658,183,404,130,184,93,1242,420,223,125,490,109,14,23,58,50,172,61,0,12,7.4,6.3,2.8,2.7,38011.0,7180.0,11.4,6.9,13.2,2.5,20.8,5.5,12.9,4.3,12.9,6.5,39.2,12.8,7.3,4.1,32.8,7.2,0.9,1.5,4.1,3.5,12.0,4.3,0.0,0.4,0.4175,0.2348,0.3861,0.5801,1.6185,0.3943,0.413,0.4332,0.5875,0.8313,2.265,0.6617,0.5796,0.9058,1.4854,0.8036,0.8872,0.5811,0.8563,0.8436,0.0,3.1682,0.8564,8.5371,0.7255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,260,137,8.3,4.0,2857
51,VIRGINIA,VA,51107,Loudoun,51107610604,"Census Tract 6106.04, Loudoun County, Virginia",4.487138061178,8628,415,2679,71,2661,81,481,231,88,66,52044,5822,121,102,383,103,2482,250,517,198,273,144,2627,652,107,110,274,157,0,17,40,59,20,33,501,133,5.9,2.7,1.9,1.4,52044.0,5822.0,2.2,1.8,4.4,1.2,28.8,2.5,6.4,2.4,10.3,5.4,30.4,7.4,1.3,1.4,10.2,5.9,0.0,1.2,1.5,2.2,0.8,1.2,5.8,1.5,0.3305,0.111,0.1675,0.0857,0.6947,0.0888,0.0511,0.9037,0.1628,0.7233,1.8409,0.3794,0.4433,0.5609,1.0042,0.5311,0.6567,0.0,0.5822,0.1025,0.9026,2.244,0.5045,5.7838,0.2943,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,394,247,4.9,3.1,7484
51,VIRGINIA,VA,51107,Loudoun,51107610701,"Census Tract 6107.01, Loudoun County, Virginia",6.224928722796,5810,320,1789,90,1737,89,52,41,113,73,48963,3405,140,82,568,127,1863,182,374,128,69,56,860,488,81,88,0,24,54,66,6,19,22,25,15,14,0.9,0.7,3.6,2.3,48963.0,3405.0,3.9,2.3,9.8,2.1,32.1,2.6,6.4,2.2,4.0,3.3,14.8,8.4,1.5,1.7,0.0,1.3,3.0,3.7,0.3,1.1,1.3,1.4,0.3,0.2,0.0214,0.3554,0.2096,0.1895,0.7759,0.1118,0.2453,0.9622,0.1628,0.2251,1.5954,0.2289,0.1921,0.5971,0.7892,0.3763,0.0,0.7006,0.2773,0.1751,0.6221,1.7751,0.3257,4.9356,0.1659,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,103,55,1.8,0.9,2542
51,VIRGINIA,VA,51107,Loudoun,51107610702,"Census Tract 6107.02, Loudoun County, Virginia",4.563797454972,7110,318,2218,122,2153,126,170,110,177,90,44245,3930,295,154,722,125,2212,226,456,148,91,57,1807,512,131,134,86,74,21,22,16,29,89,63,241,92,2.5,1.6,4.9,2.4,44245.0,3930.0,7.1,3.7,10.2,1.8,31.1,2.9,6.4,2.0,4.2,2.7,25.4,7.1,2.0,2.1,3.9,3.4,0.9,1.0,0.7,1.4,4.1,2.9,3.4,1.3,0.1127,0.5459,0.2693,0.38,1.3079,0.2964,0.2656,0.9462,0.1628,0.2422,1.6168,0.238,0.3598,0.661,1.0208,0.537,0.4912,0.5811,0.3848,0.4853,0.8627,2.8051,0.7314,6.7506,0.4457,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,440,171,6.2,2.3,8562
51,VIRGINIA,VA,51107,Loudoun,51107610703,"Census Tract 6107.03, Loudoun County, Virginia",30.68541977031,4728,242,1755,57,1580,89,83,65,53,31,68199,9396,103,53,744,76,1300,134,296,77,76,47,588,377,16,46,24,33,23,17,0,17,24,22,24,35,1.8,1.4,2.2,1.3,68199.0,9396.0,3.3,1.6,15.7,1.4,27.5,2.5,6.3,1.6,4.8,3.0,12.4,8.0,0.4,1.0,1.4,1.9,1.3,0.9,0.0,1.1,1.5,1.4,0.5,0.7,0.0683,0.151,0.0704,0.1517,0.4414,0.0337,0.537,0.8568,0.1542,0.306,1.854,0.3885,0.1586,0.3188,0.4774,0.206,0.3736,0.6206,0.0,0.2018,0.6812,1.8772,0.3615,4.65,0.1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,28,1.2,0.6,1925
51,VIRGINIA,VA,51107,Loudoun,51107610800,"Census Tract 6108, Loudoun County, Virginia",94.201362099816,6748,1119,2403,115,2275,132,230,124,154,105,57511,9354,252,122,1305,283,1948,827,349,153,68,87,618,1587,0,68,0,24,0,17,0,24,79,67,32,30,3.4,2.0,4.7,3.1,57511.0,9354.0,5.9,2.8,19.3,5.8,28.9,11.3,5.2,2.5,3.0,3.9,9.2,23.5,0.0,1.1,0.0,1.0,0.0,1.3,0.0,1.1,3.5,2.9,0.5,0.4,0.1762,0.5181,0.1205,0.3135,1.1283,0.2343,0.7355,0.9047,0.0891,0.1352,1.8645,0.3959,0.1134,0.0,0.1134,0.0596,0.0,0.0,0.0,0.4287,0.6812,1.1099,0.142,4.2161,0.0931,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,282,168,4.2,2.6,3299
51,VIRGINIA,VA,51107,Loudoun,51107610900,"Census Tract 6109, Loudoun County, Virginia",36.511593544464,2213,189,1233,54,1061,75,196,130,55,37,58499,9266,234,132,629,90,313,80,256,79,39,27,563,250,28,58,46,35,30,47,3,12,70,47,0,12,8.9,5.5,4.6,3.0,58499.0,9266.0,13.0,6.9,28.4,3.8,14.1,3.4,11.6,3.5,3.7,2.6,25.4,11.1,1.3,2.7,3.7,2.9,2.4,3.9,0.3,1.2,6.6,4.5,0.0,0.5,0.4928,0.5011,0.1131,0.645,1.752,0.4377,0.9691,0.0937,0.508,0.1905,1.7613,0.3282,0.3598,0.5609,0.9207,0.4604,0.4843,0.6782,0.2773,0.6631,0.0,2.1029,0.4431,6.5369,0.4109,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,169,89,7.6,3.7,3343
51,VIRGINIA,VA,51107,Loudoun,51107611002,"Census Tract 6110.02, Loudoun County, Virginia",2.17968864774,5141,492,1925,75,1840,106,542,247,55,46,38892,3133,303,191,213,92,762,168,179,85,127,73,3048,625,395,227,1196,172,8,13,76,59,41,34,591,286,10.6,4.5,1.5,1.3,38892.0,3133.0,8.1,4.6,4.1,1.8,14.8,2.9,3.5,1.7,6.9,4.0,59.3,10.8,8.2,4.6,62.1,8.6,0.4,0.7,4.1,3.2,2.2,1.8,11.5,5.5,0.5665,0.0688,0.3595,0.4247,1.4195,0.3237,0.0458,0.108,0.0229,0.4859,0.6626,0.0384,0.8042,0.9223,1.7265,0.9223,0.9643,0.4963,0.8563,0.2968,0.9383,3.552,0.9397,7.3606,0.5457,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,3,775,357,15.2,6.8,9718
